,Article Title,Article Link,Fake
2573,"'Iron Lady' marathon runner, 33, who suffered heat stroke and dehydration dies after rescuers took 11 hours to find her during 'hellish' 42-mile race in Ukraine ",https://www.dailymail.co.uk/ushome/index.html/news/article-8421719/Iron-Lady-marathon-runner-33-dies-rescuers-took-11-hours-42-mile-race.html,0
2574,"Green lights, red planet: Glow similar to the Aurora Borealis is detected around Mars for the first time ",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422613/Green-glow-similar-Aurora-Borealis-detected-Mars-time.html,0
2575,Why an apple a day could keep multiple sclerosis away: Compound that gives the fruit's skin its sheen could help reverse devastating damage caused by the disease ,https://www.dailymail.co.uk/ushome/index.html/news/article-8420469/Chemical-apple-peel-help-reverse-devastating-damage-caused-multiple-sclerosis.html,0
2576,Mother who was left 'overweight and depressed' after battling an addiction to alcohol and crack cocaine reveals how she finally found happiness by getting fit and losing 50lbs ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421367/Mother-loses-four-stone-trading-alcohol-protein-shakes-feels-better-ever.html,0
2577,"Chinese billionaire, 77, is rescued from kidnappers armed with explosives after his son escapes and swims across a river to alert police",https://www.dailymail.co.uk/ushome/index.html/news/article-8422315/Chinese-billionaire-rescued-armed-kidnappers-son-escapes-swims-river.html,0
2578,Grizzly bear super-mom gives birth to her 17th cub as adorable pictures show her parading her four newest arrivals in Yellowstone ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422005/Grizzly-bear-super-mom-gives-birth-17th-cub.html,0
2579,Phantom fitness freak! Spooky moment police find 'haunted' outdoor gym equipment moving by itself in the middle of night ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422405/Spooky-moment-police-haunted-outdoor-gym-equipment-moving-middle-night.html,0
2580,Norway will delete all data through its now-suspended coronavirus track and trace app after the data watchdog found it was too invasive,https://www.dailymail.co.uk/ushome/index.html/news/article-8422551/Norway-delete-data-suspended-coronavirus-track-trace-app.html,0
2581,Shocking moment Chinese woman repeatedly spits on lift buttons amid fears of a fresh COVID-19 outbreak ,https://www.dailymail.co.uk/ushome/index.html/news/article-8422099/Shocking-moment-Chinese-woman-repeatedly-spits-sputum-lift-buttons-amid-fears-fresh-outbreak.html,0
2582,Influencer is blasted for getting her friend to film her squatting in a skimpy swimsuit just metres away from a solemn religious ceremony on a beach in Bali ,https://www.dailymail.co.uk/ushome/index.html/news/article-8420429/Social-influencer-slammed-exercising-near-religious-ceremony-Bali-beach.html,0
2583,Women are more likely than men to lie to their bosses when working from home - particularly over email - research shows ,https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8421679/Women-likely-men-lie-bosses-working-home.html,0
2584,Store surveillance camera records moment man is gunned down by two masked assassins in Mexico,https://www.dailymail.co.uk/ushome/index.html/news/article-8422975/Store-surveillance-camera-records-moment-man-gunned-two-masked-assassins-Mexico.html,0
2585,Boy playing computer game has a lucky escape when huge bucket of water smashes through the roof inches from his chair ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421433/Boy-lucky-escape-huge-bucket-water-smashes-roof-inches-chair.html,0
2586,"Hummingbirds can identify at least eight colours that are invisible to humans because their eyes are able to detect ultraviolet light, study reveals",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422581/Hummingbirds-identify-eight-colours-invisible-humans.html,0
2587,"'Hovering' mountains, a mist-shrouded Manhattan Bridge and fighting stallions: The jaw-dropping images that have wowed the judges in an annual photography contest",https://www.dailymail.co.uk/ushome/index.html/travel/escape/article-8421641/The-jaw-dropping-images-wowed-judges-annual-Moscow-International-Foto-Awards.html,0
2588,She's at it again! Comedian Celeste Barber delights fans with her latest batch of parody snaps playfully mocking stars including Kylie Jenner and Rita Ora,https://www.dailymail.co.uk/ushome/index.html/femail/article-8414785/Comedian-Celeste-Barber-shares-hilarious-snaps-efforts-parody-celebritys-sexy-snaps.html,0
2589,Pete Davidson's new release The King of Staten Island is pulled from 100 theaters after being mistakenly released by Universal execs ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423665/Pete-Davidsons-King-Staten-Island-pulled-theaters-mistakenly-released.html,0
2590,Changing faces! Social media user reveals what the royals might look like as the opposite sex - and fans say Prince William makes an 'attractive' woman,https://www.dailymail.co.uk/ushome/index.html/femail/article-8422339/Edited-photos-imagine-royals-look-like-opposite-sex.html,0
2591,Don't int-erupt! Daredevil friends dodge lava bombs while crossing an active volcano on a tightrope to set a world record,https://www.dailymail.co.uk/ushome/index.html/news/article-8421477/Daredevils-dodge-lava-bombs-crossing-active-volcano-tightrope-set-world-record.html,0
2592,Journalist critical of Philippines' Duterte is sentenced to six years in jail after fixing a spelling mistake allowed her to be tried for libel over an article accusing a businessman of links to a murder,https://www.dailymail.co.uk/ushome/index.html/news/article-8421269/Journalist-critical-Philippines-Duterte-sentenced-six-years-jail.html,0
2593,"The Way West: Stunning collection of photographs chronicle the youth, horses and county fairs of the Plains states from Idaho to Wyoming",https://www.dailymail.co.uk/ushome/index.html/news/article-8422977/The-Way-West-New-book-images-chronicle-Plains-states-Idaho-Wyoming.html,0
2594,Good enough to eat! Makeup artist creates incredible food illusions on her face and body - including McDonald's fries for hands and peeled bananas for legs,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421343/Make-artist-creates-incredible-food-illusions-face-body.html,0
2595,Princess Sofia of Sweden shares unseen behind-the-scenes wedding photos to mark her fifth anniversary with Prince Carl Philip - including a sweet selfie with her dad ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421475/Princess-Sofia-Sweden-celebrates-fifth-wedding-anniversary-Prince-Carl-Philip.html,0
2596,Cat burglar! Astonishing moment fluffy moggy wriggles through tiny gap under a door,https://www.dailymail.co.uk/ushome/index.html/news/article-8421459/Cat-burglar-Astonishing-moment-fluffy-moggy-wriggles-tiny-gap-door.html,0
2597,Hippopota-MUD! Scores of hippos cram into a tiny waterhole to cool off,https://www.dailymail.co.uk/ushome/index.html/news/article-8421249/Hippopota-MUD-Scores-hippos-cram-tiny-waterhole-cool-off.html,0
2598,"'Do I want to deal with this dude right now?' Police officer first to arrive at the Atlanta Wendy's where intoxicated Rayshard Brooks was found came close to letting the incident slide, bodycam footage shows",https://www.dailymail.co.uk/ushome/index.html/news/article-8423709/Cop-came-close-letting-Rayshard-Brooks-incident-go.html,0
2599,San Francisco Karen's boyfriend is FIRED by investment bank for accusing Filipino resident of vandalism because he was painting a Black Lives Matter slogan on his own property,https://www.dailymail.co.uk/ushome/index.html/news/article-8423607/Investment-bank-fires-white-man-filmed-San-Francisco-Karen.html,0
2600,Trump will unveil police reform plan on Tuesday that WILL say there is 'systemic racism' and will meet black families who have suffered at hands of cops ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423783/Donald-Trump-unveil-police-reform-plan-Tuesday-say-systemic-racism.html,0
2601,John Bolton will break his silence on Donald Trump in primetime special interview on blockbuster book as the White House moves to block it days before publication ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423141/Bolton-break-silence-Trump-primetime-special-White-House-seeks-block-book.html,0
2602,"Boy, 14, is sentenced to six months in juvenile detention for handing knife to older teen who 'stabbed Tessa Majors to death'",https://www.dailymail.co.uk/ushome/index.html/news/article-8424035/Tessa-Majors-suspect-13-sentenced-6-months-juvenile-detention.html,0
2603,"Tyler Perry to pay for Rayshard Brooks' funeral after he was shot twice in back by Atlanta police, family lawyer announces: 'It's a step forward'",https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-8423805/Tyler-Perry-pay-Rayshard-Brooks-funeral-shot-twice-Atlanta-police.html,0
2604,"Las Vegas police officer, 29, who was shot in the head during George Floyd protests is paralyzed from neck down, on a ventilator and cannot speak",https://www.dailymail.co.uk/ushome/index.html/news/article-8423465/Las-Vegas-cop-shot-head-protests-paralyzed-neck-down.html,0
2605,Supreme Court rules gay and lesbian people ARE protected from being fired for their sexuality by civil rights laws,https://www.dailymail.co.uk/ushome/index.html/news/article-8422623/Justices-rule-gay-workers-protected-job-discrimination.html,0
2606,Supreme Court deals blow to Donald Trump by leaving California's sanctuary state law in place and refusing to review federal appeals court ruling that non-cooperation with ICE is legal,https://www.dailymail.co.uk/ushome/index.html/news/article-8422649/Supreme-Court-leaves-Californias-sanctuary-state-law-place.html,0
2607,Donald Trump's supporters WILL be given masks for his comeback rally in Tulsa as he claims he is being 'COVID shamed' by 'the left' for holding it,https://www.dailymail.co.uk/ushome/index.html/news/article-8422085/Tulsas-public-health-chief-tells-Trump-cancel-planned-comeback-rally-city.html,0
2608,"Fears of a second lockdown grow as coronavirus infections surge in 17 mostly southern states, bringing record number of new cases and hospitalizations",https://www.dailymail.co.uk/ushome/index.html/news/article-8423547/States-COVID-19-rise.html,0
2609,Ohio State football players are asked to sign COVID-19 liability waiver - but the school curiously describes it as a 'pledge' rather than a legal document,https://www.dailymail.co.uk/ushome/index.html/news/article-8419813/Report-Ohio-State-players-sign-coronavirus-waiver.html,0
2610,Study of coronavirus patients treated with an antibody drug used for cancer patients found some went from needing oxygen to being discharged from the hospital in FIVE DAYS ,https://www.dailymail.co.uk/ushome/index.html/health/article-8422493/Antibody-drug-shows-promise-treating-severe-COVID-19-patients.html,0
2611,Terrifying doorbell camera video captures wild shootout between gangs of heavily-armed men in suburban neighborhood in Washington DC,https://www.dailymail.co.uk/ushome/index.html/news/article-8421975/Terrifying-doorbell-camera-video-captures-wild-shootout-gangs-heavily-armed-men-DC.html,0
2612,Pilot's body is found after US Air Force F-15C fighter jet crashed in the North Sea 74 miles off the Yorkshire coast ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421797/US-Air-Force-F-15-warplane-crashes-North-Sea-Middlesbrough.html,0
2613,"Boogaloo-linked Texas bodybuilder who 'tried to stir up ""guerrilla warfare"" against the National Guard, hunt Antifa and kill looters at Black Lives Matter protests' is charged with running a steroid trafficking ring",https://www.dailymail.co.uk/ushome/index.html/news/article-8423035/Texas-bodybuilder-tried-wage-warfare-National-Guard-charged-steroid-trafficking.html,0
